,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,prompt,problem,studenteval_id,n_successes,n_completions,pass1,path,model,last_attempt
84,84,84,97,97,"def planets_mass(planets):
    """"""
    Write a code that takes one parameter, planets. Planets consists of planets and their mass. The code should only return the sum of planets less than or equal to 15.
    """"""",planets_mass,397,0,200,0.0,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_186.results.json.gz,llama3p1_8b_base,1
85,85,85,98,98,"def planets_mass(planets):
    """"""
    Takes a dictionary where the keys are strings, and the entries are integers. then, sums all of the entries whose strings are names of planets, and returns this sum. 
    """"""",planets_mass,398,51,200,0.255,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_187.results.json.gz,llama3p1_8b_base,1
86,86,86,99,99,"def planets_mass(planets):
    """"""
    Takes a dictionary which we will call planets. If the dictionary key is 'Venus' or 'Mercury', add the value at that key to the sum. Return the sum.
    """"""",planets_mass,400,193,200,0.965,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_188.results.json.gz,llama3p1_8b_base,1
87,87,87,100,100,"def planets_mass(planets):
    """"""
    The function will take in a dictionary where the keys are strings, with the first letter capitalized, and integers are stored inside them. It will remove any strings that are not associated with planets, then it will take all the integers stored inside and add them together and output that.
    """"""",planets_mass,401,2,200,0.01,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_189.results.json.gz,llama3p1_8b_base,0
88,88,88,101,101,"def add_up(arr):
    """"""
    Takes in a array and withing that array list, from the list removes all strings, outputs all numbers added together that are in the array.
    """"""",add_up,48,0,200,0.0,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_19.results.json.gz,llama3p1_8b_base,1
89,89,89,102,102,"def planets_mass(planets):
    """"""
    The function will take in a dictionary where the keys are strings and integers are stored inside them. It will remove any strings that are not associated with planets, then it will take all the integers stored inside and add them together and output that.
    """"""",planets_mass,403,12,200,0.06,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_190.results.json.gz,llama3p1_8b_base,1
90,90,90,103,103,"def planets_mass(planets):
    """"""
    ""add up all the numbers associated with 'Venus' and 'Mercury'""
    """"""",planets_mass,404,22,200,0.11,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_191.results.json.gz,llama3p1_8b_base,0
91,91,91,104,104,"def planets_mass(planets):
    """"""
    ""go through the 0 index of the planets if they are 'Venus' and 'Mercury', add up the integers that are associated with them""
    """"""",planets_mass,408,2,200,0.01,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_192.results.json.gz,llama3p1_8b_base,1
92,92,92,105,105,"def planets_mass(planets):
    """"""
    loop through planets and if the element is == 'Venus' or 'Mercury' add value to a new list and return the sum of the new list. 
    """"""",planets_mass,409,0,200,0.0,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_193.results.json.gz,llama3p1_8b_base,0
93,93,93,106,106,"def planets_mass(planets):
    """"""
    loop through planets and if the key == 'Venus' or 'Mercury' add the values together and return this value
    """"""",planets_mass,410,29,200,0.145,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_194.results.json.gz,llama3p1_8b_base,1
94,94,94,107,107,"def planets_mass(planets):
    """"""
    Write a function that gets a dictionary of planets and their masses. All the planets masses in a dictionary using the name of the planet as the key. The function should return the sum of all the planets' masses.
    """"""",planets_mass,411,0,200,0.0,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_195.results.json.gz,llama3p1_8b_base,0
95,95,95,108,108,"def planets_mass(planets):
    """"""
    Write a function that gets a dictionary. The key of the dictionary is the name of the planet and the value is the mass. The function should sum up the masses of only the planets and returns the total. The sun and pluto are not planets.
    """"""",planets_mass,415,6,200,0.03,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_196.results.json.gz,llama3p1_8b_base,1
96,96,96,109,109,"def planets_mass(planets):
    """"""
    return the sum of the integers. If the integer corresponds to strings 'Pluto' or 'Sun', ignore the integer
    """"""",planets_mass,416,0,200,0.0,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_197.results.json.gz,llama3p1_8b_base,0
97,97,97,110,110,"def planets_mass(planets):
    """"""
    If planets = 'Sun' or 'Pluto', return 0. Else add the integer to x. Return x
    """"""",planets_mass,420,0,200,0.0,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_198.results.json.gz,llama3p1_8b_base,1
98,98,98,111,111,"def planets_mass(planets):
    """"""
    This function takes a dictionary. If an entry is a planet, then it adds the key to the total mass. The output is the total mass of all planets in the dictionary.
    """"""",planets_mass,421,0,200,0.0,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_199.results.json.gz,llama3p1_8b_base,0
99,99,99,112,112,"def add_up(arr):
    """"""
    Input: list of items, that may be a combination of strings and integers. Function takes the sum of the integers and outputs it
    """"""",add_up,3,0,200,0.0,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_2.results.json.gz,llama3p1_8b_base,0
100,100,100,113,113,"def add_up(arr):
    """"""
    ""add up all the floats in arr""
    """"""",add_up,49,0,200,0.0,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_20.results.json.gz,llama3p1_8b_base,0
101,101,101,114,114,"def planets_mass(planets):
    """"""
    This function takes the input of a dictionary. If the key is the name of a planet, its value is added to the total mass. Otherwise, 0 is added. The function returns the total mass of all planets in the dictionary.
    """"""",planets_mass,424,0,200,0.0,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_200.results.json.gz,llama3p1_8b_base,1
102,102,102,115,115,"def student_grades(students, grades):
    """"""
    This function prints a new dictionary containing the strings that appear in the first dictionary the lists of stings that appear in the second dictionary
    """"""",student_grades,425,7,200,0.035,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_201.results.json.gz,llama3p1_8b_base,0
103,103,103,116,116,"def student_grades(students, grades):
    """"""
    This function prints an output containing all the strings that appear
    """"""",student_grades,426,0,200,0.0,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_202.results.json.gz,llama3p1_8b_base,1
104,104,104,117,117,"def student_grades(students, grades):
    """"""
    the function student_grades will take the input of students and grades. Students will have a name and then a score. Grades will have a number and a range of letter grades. The function should return the name of a student with the range of letter grade they got based on their score. 
    """"""",student_grades,427,0,200,0.0,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_203.results.json.gz,llama3p1_8b_base,0
105,105,105,118,118,"def student_grades(students, grades):
    """"""
    the function student_grades will take two inputs: students and grades. Students will have a name and then a score. Grades will have a number corresponding to the students scores and a range of letter grades tied to the number. The function should return the name of a student with the range of letter grade they got based on their score. 
    """"""",student_grades,429,0,200,0.0,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_204.results.json.gz,llama3p1_8b_base,1
106,106,106,119,119,"def student_grades(students, grades):
    """"""
    The function returns a dictionary whose keys are keys from the first given dictionary and whose corresponding values are obtained by taking the values from the first given dictionary, matching it to a key in the second given dictionary, and taking the value at that corresponding key.

    """"""",student_grades,430,37,200,0.185,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_205.results.json.gz,llama3p1_8b_base,1
107,107,107,120,120,"def student_grades(students, grades):
    """"""
    by comparing two dictionaries: students and grades. If the values from students equals to the keys from grades, then sign the values from grades to students.
    """"""",student_grades,431,0,200,0.0,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_206.results.json.gz,llama3p1_8b_base,0
108,108,108,121,121,"def student_grades(students, grades):
    """"""
    by comparing two dictionaries: students and grades. If the values from students equals to the keys from grades, then sign the values from grades to update the values in students.
    """"""",student_grades,433,0,200,0.0,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_207.results.json.gz,llama3p1_8b_base,1
109,109,109,122,122,"def student_grades(students, grades):
    """"""
    The function will connect each student to their list of grades by taking the number corresponding to the student's name in the students dictionary, find the number in the grades dictionary, and connect the student's name to the list of grades/the corresponding value in the grades dictionary.
    """"""",student_grades,434,0,200,0.0,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_208.results.json.gz,llama3p1_8b_base,1
110,110,110,123,123,"def student_grades(students, grades):
    """"""
    return the grades a student receives in form of a dictionary based on the dictionary of scores they each received, and the letter grades the scores correspond to.
    """"""",student_grades,435,0,200,0.0,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_209.results.json.gz,llama3p1_8b_base,0
111,111,111,124,124,"def add_up(arr):
    """"""
    ""add all the doubles in arr into a double named sum, neglect the item if the item in arr is not a double, return sum""
    """"""",add_up,55,0,200,0.0,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_21.results.json.gz,llama3p1_8b_base,1
112,112,112,125,125,"def student_grades(students, grades):
    """"""
    return the grades a student receives in form of a dictionary based on the dictionary of scores they each received, and the letter grades the scores correspond to. If the score they received exists in the second dictionary, use the letter grade list from the second dictionary for the student in the output
    """"""",student_grades,436,12,200,0.06,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_210.results.json.gz,llama3p1_8b_base,1
113,113,113,126,126,"def student_grades(students, grades):
    """"""
    takes in 2 dictionaries and uses the first one's values for the second one's key, and outputs a dictionary matching those up
    """"""",student_grades,437,9,200,0.045,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_211.results.json.gz,llama3p1_8b_base,1
